date_from,date_to,tier,map,legend,abi_1,abi_2,charm_1,charm_2,match_count,win_count
2023-11-05,2023-11-12,platinum3,4008,134,5,4,6,3,1,1
2023-11-05,2023-11-12,platinum3,4009,135,1,2,2,1,1,1
2023-11-05,2023-11-12,platinum3,4007,135,1,2,2,1,1,0
2023-11-05,2023-11-12,platinum3,4005,135,1,2,5,1,1,0
2023-11-05,2023-11-12,platinum3,4008,135,1,2,5,1,1,1
2023-11-05,2023-11-12,platinum3,4003,135,1,2,5,1,1,1
2023-11-05,2023-11-12,platinum3,4006,135,1,2,5,1,1,1
2023-11-05,2023-11-12,platinum3,4005,135,1,3,5,1,1,1
2023-11-05,2023-11-12,platinum3,4009,135,1,4,4,5,2,2
2023-11-05,2023-11-12,platinum3,4003,135,1,4,4,5,1,0
2023-11-05,2023-11-12,platinum3,4008,135,1,4,4,5,1,0
2023-11-05,2023-11-12,platinum3,4009,135,1,5,1,2,1,0
2023-11-05,2023-11-12,platinum3,4009,135,1,5,1,4,1,1
2023-11-05,2023-11-12,platinum3,4009,135,1,5,1,6,1,1
2023-11-05,2023-11-12,platinum3,4003,135,1,5,1,6,1,1
2023-11-05,2023-11-12,platinum3,4003,135,1,5,2,1,1,1
2023-11-05,2023-11-12,platinum3,4006,135,1,5,2,5,1,1
2023-11-05,2023-11-12,platinum3,4005,135,1,5,3,5,2,0
2023-11-05,2023-11-12,platinum3,4003,135,1,5,3,5,2,1
2023-11-05,2023-11-12,platinum3,4007,135,1,5,3,5,1,0
2023-11-05,2023-11-12,platinum3,4006,135,1,5,3,5,2,1
2023-11-05,2023-11-12,platinum3,4008,135,1,5,3,6,3,1
2023-11-05,2023-11-12,platinum3,4007,135,1,5,3,6,1,1
2023-11-05,2023-11-12,platinum3,4009,135,1,5,3,6,2,2
2023-11-05,2023-11-12,platinum3,4003,135,1,5,5,1,1,1
2023-11-05,2023-11-12,platinum3,4006,135,1,5,5,1,1,1
2023-11-05,2023-11-12,platinum3,4008,135,2,3,1,3,1,0
2023-11-05,2023-11-12,platinum3,4009,135,2,3,1,3,1,0
2023-11-05,2023-11-12,platinum3,4006,135,2,3,4,2,1,1
2023-11-05,2023-11-12,platinum3,4003,135,2,4,4,6,2,1
2023-11-05,2023-11-12,platinum3,4008,135,2,4,4,6,1,0
2023-11-05,2023-11-12,platinum3,4005,135,2,4,4,6,1,0
2023-11-05,2023-11-12,platinum3,4007,135,2,4,4,6,3,2
2023-11-05,2023-11-12,platinum3,4009,135,2,4,4,6,2,0
2023-11-05,2023-11-12,platinum3,4006,135,2,5,1,5,6,3
2023-11-05,2023-11-12,platinum3,4005,135,2,5,1,5,1,1
2023-11-05,2023-11-12,platinum3,4007,135,2,5,1,5,2,1
2023-11-05,2023-11-12,platinum3,4008,135,2,5,1,5,2,1
2023-11-05,2023-11-12,platinum3,4009,135,2,5,1,5,2,1
2023-11-05,2023-11-12,platinum3,4008,135,2,5,2,4,1,0
2023-11-05,2023-11-12,platinum3,4005,135,2,5,2,5,1,0
2023-11-05,2023-11-12,platinum3,4003,135,2,5,2,5,2,0
2023-11-05,2023-11-12,platinum3,4009,135,2,5,2,5,1,0
2023-11-05,2023-11-12,platinum3,4009,135,2,5,4,2,1,1
2023-11-05,2023-11-12,platinum3,4005,135,2,5,4,2,1,1
2023-11-05,2023-11-12,platinum3,4008,135,2,5,4,2,2,0
2023-11-05,2023-11-12,platinum3,4006,135,2,5,4,2,1,1
2023-11-05,2023-11-12,platinum3,4003,135,2,5,4,2,5,3
2023-11-05,2023-11-12,platinum3,4007,135,2,5,4,2,2,2
2023-11-05,2023-11-12,platinum3,4007,135,2,5,5,1,1,1
2023-11-05,2023-11-12,platinum3,4005,135,2,5,5,2,1,0
2023-11-05,2023-11-12,platinum3,4005,135,2,5,5,4,1,1
2023-11-05,2023-11-12,platinum3,4006,135,2,5,6,3,1,0
2023-11-05,2023-11-12,platinum3,4009,135,2,5,6,3,1,0
2023-11-05,2023-11-12,platinum3,4007,135,3,5,1,2,1,1
2023-11-05,2023-11-12,platinum3,4008,135,3,5,2,1,1,0
2023-11-05,2023-11-12,platinum3,4003,135,3,5,2,1,2,1
2023-11-05,2023-11-12,platinum3,4006,135,3,5,2,1,1,0
2023-11-05,2023-11-12,platinum3,4005,135,3,5,2,1,3,2
2023-11-05,2023-11-12,platinum3,4003,135,3,5,2,3,2,1
2023-11-05,2023-11-12,platinum3,4006,135,3,5,2,3,1,1
2023-11-05,2023-11-12,platinum3,4005,135,3,5,2,3,3,3
2023-11-05,2023-11-12,platinum3,4003,135,3,5,2,4,1,0
2023-11-05,2023-11-12,platinum3,4007,135,3,5,2,4,1,1
2023-11-05,2023-11-12,platinum3,4008,135,3,5,2,4,3,2
2023-11-05,2023-11-12,platinum3,4006,135,3,5,2,4,2,1
2023-11-05,2023-11-12,platinum3,4005,135,3,5,2,4,2,2
2023-11-05,2023-11-12,platinum3,4008,135,3,5,2,5,1,1
2023-11-05,2023-11-12,platinum3,4003,135,3,5,2,5,1,0
2023-11-05,2023-11-12,platinum3,4005,135,3,5,4,1,2,1
2023-11-05,2023-11-12,platinum3,4007,135,3,5,4,2,5,4
2023-11-05,2023-11-12,platinum3,4003,135,3,5,4,2,1,0
2023-11-05,2023-11-12,platinum3,4008,135,3,5,4,2,2,1
2023-11-05,2023-11-12,platinum3,4005,135,3,5,4,2,2,1
2023-11-05,2023-11-12,platinum3,4006,135,3,5,4,2,3,1
2023-11-05,2023-11-12,platinum3,4009,135,3,5,4,2,2,0
2023-11-05,2023-11-12,platinum3,4007,135,3,5,4,5,2,2
2023-11-05,2023-11-12,platinum3,4005,135,3,5,5,3,1,0
2023-11-05,2023-11-12,platinum3,4008,135,3,5,5,3,1,0
2023-11-05,2023-11-12,platinum3,4006,135,3,5,5,3,2,1
2023-11-05,2023-11-12,platinum3,4006,135,3,5,6,3,1,1
2023-11-05,2023-11-12,platinum3,4007,135,3,5,6,3,1,0
2023-11-05,2023-11-12,platinum3,4006,135,4,1,1,2,1,1
2023-11-05,2023-11-12,platinum3,4007,135,4,1,1,2,1,0
2023-11-05,2023-11-12,platinum3,4003,135,4,1,1,2,1,1
2023-11-05,2023-11-12,platinum3,4005,135,4,1,1,2,2,0
2023-11-05,2023-11-12,platinum3,4008,135,4,1,1,2,1,1
2023-11-05,2023-11-12,platinum3,4008,135,4,1,1,3,1,1
2023-11-05,2023-11-12,platinum3,4007,135,4,5,2,1,1,0
2023-11-05,2023-11-12,platinum3,4005,135,4,5,2,1,1,1
2023-11-05,2023-11-12,platinum3,4008,135,4,5,2,3,2,1
2023-11-05,2023-11-12,platinum3,4006,135,4,5,2,3,2,1
2023-11-05,2023-11-12,platinum3,4007,135,4,5,2,3,1,1
2023-11-05,2023-11-12,platinum3,4009,135,4,5,2,3,1,0
2023-11-05,2023-11-12,platinum3,4008,135,4,5,2,5,1,0
2023-11-05,2023-11-12,platinum3,4009,135,4,5,2,5,1,1
2023-11-05,2023-11-12,platinum3,4007,135,4,5,3,1,1,1
2023-11-05,2023-11-12,platinum3,4006,135,4,5,3,6,1,1
2023-11-05,2023-11-12,platinum3,4009,135,4,5,4,2,1,0
2023-11-05,2023-11-12,platinum3,4006,135,4,5,4,2,3,1
2023-11-05,2023-11-12,platinum3,4007,135,4,5,4,2,1,1
2023-11-05,2023-11-12,platinum3,4003,135,4,5,5,1,1,0
2023-11-05,2023-11-12,platinum3,4009,135,4,5,5,1,1,0
2023-11-05,2023-11-12,platinum3,4008,135,4,5,5,1,2,2
2023-11-05,2023-11-12,platinum3,4005,135,4,5,5,1,2,2
2023-11-05,2023-11-12,platinum3,4007,135,4,5,6,3,1,0
2023-11-05,2023-11-12,platinum3,4005,135,4,5,6,3,2,1
2023-11-05,2023-11-12,platinum3,4008,135,4,5,6,3,2,2
2023-11-05,2023-11-12,platinum3,4007,135,4,5,6,4,1,1
2023-11-05,2023-11-12,platinum3,4005,135,4,5,6,4,1,0
2023-11-05,2023-11-12,platinum3,4003,135,5,1,1,2,1,1
2023-11-05,2023-11-12,platinum3,4009,135,5,1,2,1,1,1
2023-11-05,2023-11-12,platinum3,4005,135,5,1,6,3,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,1,6,3,1,0
2023-11-05,2023-11-12,platinum3,4003,135,5,2,1,2,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,2,1,4,1,1
2023-11-05,2023-11-12,platinum3,4005,135,5,2,1,5,2,0
2023-11-05,2023-11-12,platinum3,4007,135,5,2,1,5,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,2,1,5,2,1
2023-11-05,2023-11-12,platinum3,4008,135,5,2,1,5,1,0
2023-11-05,2023-11-12,platinum3,4003,135,5,2,2,1,1,1
2023-11-05,2023-11-12,platinum3,4009,135,5,2,2,1,1,1
2023-11-05,2023-11-12,platinum3,4007,135,5,2,2,3,1,1
2023-11-05,2023-11-12,platinum3,4008,135,5,2,2,3,1,0
2023-11-05,2023-11-12,platinum3,4006,135,5,2,2,3,2,1
2023-11-05,2023-11-12,platinum3,4009,135,5,2,2,3,2,2
2023-11-05,2023-11-12,platinum3,4003,135,5,2,2,3,3,2
2023-11-05,2023-11-12,platinum3,4005,135,5,2,2,3,3,2
2023-11-05,2023-11-12,platinum3,4005,135,5,2,2,4,4,2
2023-11-05,2023-11-12,platinum3,4009,135,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum3,4007,135,5,2,2,4,2,2
2023-11-05,2023-11-12,platinum3,4003,135,5,2,2,4,2,1
2023-11-05,2023-11-12,platinum3,4005,135,5,2,2,6,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,2,2,6,1,1
2023-11-05,2023-11-12,platinum3,4005,135,5,2,3,2,1,0
2023-11-05,2023-11-12,platinum3,4003,135,5,2,3,4,1,0
2023-11-05,2023-11-12,platinum3,4003,135,5,2,3,5,1,0
2023-11-05,2023-11-12,platinum3,4006,135,5,2,5,1,1,0
2023-11-05,2023-11-12,platinum3,4005,135,5,2,5,3,1,0
2023-11-05,2023-11-12,platinum3,4008,135,5,2,5,4,1,1
2023-11-05,2023-11-12,platinum3,4007,135,5,2,5,4,1,1
2023-11-05,2023-11-12,platinum3,4005,135,5,2,5,4,1,1
2023-11-05,2023-11-12,platinum3,4003,135,5,2,5,4,2,2
2023-11-05,2023-11-12,platinum3,4003,135,5,2,6,1,1,1
2023-11-05,2023-11-12,platinum3,4008,135,5,3,1,2,1,1
2023-11-05,2023-11-12,platinum3,4009,135,5,3,1,2,1,0
2023-11-05,2023-11-12,platinum3,4005,135,5,3,1,2,1,1
2023-11-05,2023-11-12,platinum3,4003,135,5,3,1,3,1,1
2023-11-05,2023-11-12,platinum3,4009,135,5,3,1,4,1,0
2023-11-05,2023-11-12,platinum3,4006,135,5,3,1,4,1,1
2023-11-05,2023-11-12,platinum3,4007,135,5,3,1,4,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,3,1,6,1,1
2023-11-05,2023-11-12,platinum3,4003,135,5,3,2,4,3,2
2023-11-05,2023-11-12,platinum3,4005,135,5,3,2,5,1,0
2023-11-05,2023-11-12,platinum3,4008,135,5,3,2,5,3,2
2023-11-05,2023-11-12,platinum3,4003,135,5,3,2,5,2,1
2023-11-05,2023-11-12,platinum3,4009,135,5,3,2,5,2,2
2023-11-05,2023-11-12,platinum3,4008,135,5,3,3,2,1,1
2023-11-05,2023-11-12,platinum3,4005,135,5,3,3,2,1,0
2023-11-05,2023-11-12,platinum3,4006,135,5,3,3,5,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,3,3,6,1,1
2023-11-05,2023-11-12,platinum3,4008,135,5,3,3,6,7,3
2023-11-05,2023-11-12,platinum3,4003,135,5,3,3,6,3,3
2023-11-05,2023-11-12,platinum3,4007,135,5,3,3,6,1,0
2023-11-05,2023-11-12,platinum3,4005,135,5,3,3,6,4,1
2023-11-05,2023-11-12,platinum3,4009,135,5,3,3,6,4,3
2023-11-05,2023-11-12,platinum3,4005,135,5,3,4,6,2,2
2023-11-05,2023-11-12,platinum3,4006,135,5,3,4,6,2,0
2023-11-05,2023-11-12,platinum3,4003,135,5,3,4,6,1,0
2023-11-05,2023-11-12,platinum3,4007,135,5,3,4,6,2,0
2023-11-05,2023-11-12,platinum3,4009,135,5,3,4,6,1,0
2023-11-05,2023-11-12,platinum3,4005,135,5,3,5,2,1,0
2023-11-05,2023-11-12,platinum3,4009,135,5,3,5,2,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,3,5,2,2,2
2023-11-05,2023-11-12,platinum3,4009,135,5,3,5,6,2,2
2023-11-05,2023-11-12,platinum3,4008,135,5,3,5,6,1,0
2023-11-05,2023-11-12,platinum3,4009,135,5,4,1,4,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,4,1,4,1,1
2023-11-05,2023-11-12,platinum3,4009,135,5,4,2,5,1,0
2023-11-05,2023-11-12,platinum3,4003,135,5,4,3,4,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,4,3,4,2,0
2023-11-05,2023-11-12,platinum3,4009,135,5,4,3,4,2,0
2023-11-05,2023-11-12,platinum3,4006,135,5,4,4,1,3,1
2023-11-05,2023-11-12,platinum3,4007,135,5,4,4,1,1,1
2023-11-05,2023-11-12,platinum3,4008,135,5,4,4,6,1,0
2023-11-05,2023-11-12,platinum3,4009,135,5,4,4,6,1,0
2023-11-05,2023-11-12,platinum3,4005,135,5,4,4,6,2,1
2023-11-05,2023-11-12,platinum3,4006,135,5,4,4,6,1,1
2023-11-05,2023-11-12,platinum3,4005,135,5,4,5,2,1,1
2023-11-05,2023-11-12,platinum3,4006,135,5,4,5,2,1,0
2023-11-05,2023-11-12,platinum3,4008,135,5,4,5,2,1,1
2023-11-05,2023-11-12,platinum3,4005,136,1,2,2,1,1,1
2023-11-05,2023-11-12,platinum3,4005,136,1,2,3,6,1,1
2023-11-05,2023-11-12,platinum3,4003,136,1,2,3,6,1,0
2023-11-05,2023-11-12,platinum3,4006,136,1,2,3,6,1,1
2023-11-05,2023-11-12,platinum3,4009,136,1,2,4,2,1,0
2023-11-05,2023-11-12,platinum3,4007,136,1,3,2,5,1,0
2023-11-05,2023-11-12,platinum3,4003,136,1,3,2,5,1,0
2023-11-05,2023-11-12,platinum3,4003,136,1,3,3,6,1,0
2023-11-05,2023-11-12,platinum3,4006,136,1,4,6,3,1,1
2023-11-05,2023-11-12,platinum3,4003,136,1,4,6,3,1,1
2023-11-05,2023-11-12,platinum3,4003,136,1,5,1,5,1,1
2023-11-05,2023-11-12,platinum3,4009,136,1,5,1,5,1,0
2023-11-05,2023-11-12,platinum3,4008,136,1,5,2,1,2,0
2023-11-05,2023-11-12,platinum3,4006,136,1,5,2,1,1,0
2023-11-05,2023-11-12,platinum3,4008,136,1,5,2,4,1,0
2023-11-05,2023-11-12,platinum3,4003,136,1,5,2,4,1,1
2023-11-05,2023-11-12,platinum3,4007,136,1,5,2,4,4,3
2023-11-05,2023-11-12,platinum3,4005,136,1,5,2,4,1,0
2023-11-05,2023-11-12,platinum3,4009,136,1,5,2,4,2,0
2023-11-05,2023-11-12,platinum3,4006,136,1,5,2,4,2,1
2023-11-05,2023-11-12,platinum3,4009,136,1,5,2,5,1,1
2023-11-05,2023-11-12,platinum3,4005,136,1,5,2,5,1,1
2023-11-05,2023-11-12,platinum3,4008,136,1,5,2,5,1,1
2023-11-05,2023-11-12,platinum3,4006,136,1,5,2,5,3,2
2023-11-05,2023-11-12,platinum3,4003,136,1,5,2,5,1,0
2023-11-05,2023-11-12,platinum3,4003,136,1,5,3,1,1,1
2023-11-05,2023-11-12,platinum3,4005,136,1,5,3,1,1,0
2023-11-05,2023-11-12,platinum3,4007,136,1,5,3,1,1,0
2023-11-05,2023-11-12,platinum3,4006,136,1,5,3,1,3,1
2023-11-05,2023-11-12,platinum3,4008,136,1,5,3,1,2,1
2023-11-05,2023-11-12,platinum3,4006,136,1,5,3,4,1,0
2023-11-05,2023-11-12,platinum3,4007,136,1,5,3,4,1,1
2023-11-05,2023-11-12,platinum3,4003,136,1,5,3,4,2,1
2023-11-05,2023-11-12,platinum3,4003,136,1,5,4,3,2,0
2023-11-05,2023-11-12,platinum3,4003,136,1,5,4,6,2,2
2023-11-05,2023-11-12,platinum3,4008,136,1,5,4,6,6,2
2023-11-05,2023-11-12,platinum3,4005,136,1,5,4,6,1,0
2023-11-05,2023-11-12,platinum3,4009,136,1,5,4,6,8,3
2023-11-05,2023-11-12,platinum3,4006,136,1,5,4,6,6,5
2023-11-05,2023-11-12,platinum3,4007,136,1,5,4,6,1,1
2023-11-05,2023-11-12,platinum3,4006,136,1,5,5,2,1,1
2023-11-05,2023-11-12,platinum3,4009,136,1,5,5,4,2,2
2023-11-05,2023-11-12,platinum3,4003,136,1,5,5,4,1,0
2023-11-05,2023-11-12,platinum3,4008,136,1,5,6,1,1,0
2023-11-05,2023-11-12,platinum3,4003,136,2,1,3,6,1,1
2023-11-05,2023-11-12,platinum3,4005,136,2,3,1,2,1,0
2023-11-05,2023-11-12,platinum3,4008,136,2,3,1,2,1,1
2023-11-05,2023-11-12,platinum3,4006,136,2,3,1,2,1,0
2023-11-05,2023-11-12,platinum3,4007,136,2,3,1,2,2,0
2023-11-05,2023-11-12,platinum3,4003,136,2,5,1,3,2,1
2023-11-05,2023-11-12,platinum3,4009,136,2,5,1,3,1,1
2023-11-05,2023-11-12,platinum3,4008,136,2,5,1,3,1,0
2023-11-05,2023-11-12,platinum3,4003,136,2,5,2,1,1,0
2023-11-05,2023-11-12,platinum3,4007,136,2,5,2,5,3,3
2023-11-05,2023-11-12,platinum3,4005,136,2,5,2,6,1,0
2023-11-05,2023-11-12,platinum3,4007,136,2,5,4,1,1,1
2023-11-05,2023-11-12,platinum3,4009,136,2,5,4,2,1,0
2023-11-05,2023-11-12,platinum3,4007,136,2,5,4,2,1,1
2023-11-05,2023-11-12,platinum3,4009,136,2,5,6,1,1,0
2023-11-05,2023-11-12,platinum3,4003,136,2,5,6,2,1,0
2023-11-05,2023-11-12,platinum3,4008,136,2,5,6,2,1,0
2023-11-05,2023-11-12,platinum3,4007,136,2,5,6,2,1,0
2023-11-05,2023-11-12,platinum3,4008,136,2,5,6,4,1,1
2023-11-05,2023-11-12,platinum3,4006,136,2,5,6,4,1,0
2023-11-05,2023-11-12,platinum3,4003,136,2,5,6,4,2,1
2023-11-05,2023-11-12,platinum3,4003,136,3,2,3,4,1,1
2023-11-05,2023-11-12,platinum3,4006,136,3,2,3,4,1,0
2023-11-05,2023-11-12,platinum3,4005,136,3,2,3,4,2,1
2023-11-05,2023-11-12,platinum3,4009,136,3,5,3,5,1,0
2023-11-05,2023-11-12,platinum3,4003,136,3,5,3,5,1,0
2023-11-05,2023-11-12,platinum3,4007,136,3,5,3,5,1,1
2023-11-05,2023-11-12,platinum3,4007,136,3,5,6,4,2,1
2023-11-05,2023-11-12,platinum3,4008,136,3,5,6,4,1,1
2023-11-05,2023-11-12,platinum3,4003,136,3,5,6,5,2,1
2023-11-05,2023-11-12,platinum3,4005,136,3,5,6,5,3,3
2023-11-05,2023-11-12,platinum3,4007,136,3,5,6,5,1,0
2023-11-05,2023-11-12,platinum3,4006,136,3,5,6,5,2,1
2023-11-05,2023-11-12,platinum3,4006,136,4,5,2,1,1,1
2023-11-05,2023-11-12,platinum3,4007,136,4,5,2,3,1,0
2023-11-05,2023-11-12,platinum3,4007,136,4,5,4,2,1,1
2023-11-05,2023-11-12,platinum3,4009,136,4,5,4,6,1,0
2023-11-05,2023-11-12,platinum3,4003,136,4,5,6,1,1,0
2023-11-05,2023-11-12,platinum3,4009,136,5,1,2,1,6,5
2023-11-05,2023-11-12,platinum3,4007,136,5,1,2,1,5,2
2023-11-05,2023-11-12,platinum3,4005,136,5,1,2,1,4,1
2023-11-05,2023-11-12,platinum3,4008,136,5,1,2,1,1,0
2023-11-05,2023-11-12,platinum3,4006,136,5,1,2,1,3,2
2023-11-05,2023-11-12,platinum3,4006,136,5,1,2,4,1,0
2023-11-05,2023-11-12,platinum3,4009,136,5,1,2,4,3,2
2023-11-05,2023-11-12,platinum3,4008,136,5,1,2,4,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,1,2,4,1,1
2023-11-05,2023-11-12,platinum3,4007,136,5,1,2,4,1,0
2023-11-05,2023-11-12,platinum3,4006,136,5,1,3,4,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,1,3,4,2,0
2023-11-05,2023-11-12,platinum3,4007,136,5,1,3,4,1,1
2023-11-05,2023-11-12,platinum3,4009,136,5,1,3,4,2,1
2023-11-05,2023-11-12,platinum3,4009,136,5,1,4,1,1,1
2023-11-05,2023-11-12,platinum3,4003,136,5,1,4,2,1,0
2023-11-05,2023-11-12,platinum3,4005,136,5,1,4,2,1,0
2023-11-05,2023-11-12,platinum3,4007,136,5,1,4,3,1,1
2023-11-05,2023-11-12,platinum3,4007,136,5,2,1,2,2,1
2023-11-05,2023-11-12,platinum3,4005,136,5,2,1,2,1,1
2023-11-05,2023-11-12,platinum3,4006,136,5,2,2,1,1,1
2023-11-05,2023-11-12,platinum3,4007,136,5,2,2,1,1,1
2023-11-05,2023-11-12,platinum3,4009,136,5,2,2,1,4,3
2023-11-05,2023-11-12,platinum3,4008,136,5,2,2,1,3,1
2023-11-05,2023-11-12,platinum3,4005,136,5,2,2,1,3,2
2023-11-05,2023-11-12,platinum3,4006,136,5,2,2,3,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,2,2,3,1,0
2023-11-05,2023-11-12,platinum3,4008,136,5,2,2,3,2,1
2023-11-05,2023-11-12,platinum3,4007,136,5,2,2,3,2,1
2023-11-05,2023-11-12,platinum3,4009,136,5,2,2,3,2,1
2023-11-05,2023-11-12,platinum3,4009,136,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum3,4008,136,5,2,2,4,2,1
2023-11-05,2023-11-12,platinum3,4006,136,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum3,4009,136,5,2,2,5,2,1
2023-11-05,2023-11-12,platinum3,4005,136,5,2,2,5,1,0
2023-11-05,2023-11-12,platinum3,4003,136,5,2,3,2,1,0
2023-11-05,2023-11-12,platinum3,4009,136,5,2,3,5,2,2
2023-11-05,2023-11-12,platinum3,4007,136,5,2,3,5,1,0
2023-11-05,2023-11-12,platinum3,4003,136,5,2,3,5,2,1
2023-11-05,2023-11-12,platinum3,4005,136,5,2,3,5,1,1
2023-11-05,2023-11-12,platinum3,4006,136,5,2,3,5,2,2
2023-11-05,2023-11-12,platinum3,4006,136,5,2,4,1,1,0
2023-11-05,2023-11-12,platinum3,4007,136,5,2,4,6,2,2
2023-11-05,2023-11-12,platinum3,4006,136,5,2,4,6,2,1
2023-11-05,2023-11-12,platinum3,4008,136,5,2,5,1,1,0
2023-11-05,2023-11-12,platinum3,4005,136,5,2,6,2,1,1
2023-11-05,2023-11-12,platinum3,4008,136,5,2,6,4,1,0
2023-11-05,2023-11-12,platinum3,4008,136,5,3,2,4,1,1
2023-11-05,2023-11-12,platinum3,4003,136,5,3,2,4,1,0
2023-11-05,2023-11-12,platinum3,4007,136,5,3,4,5,2,0
2023-11-05,2023-11-12,platinum3,4003,136,5,3,4,5,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,3,4,5,3,0
2023-11-05,2023-11-12,platinum3,4008,136,5,4,1,2,2,1
2023-11-05,2023-11-12,platinum3,4003,136,5,4,1,2,1,0
2023-11-05,2023-11-12,platinum3,4006,136,5,4,1,2,1,1
2023-11-05,2023-11-12,platinum3,4007,136,5,4,1,2,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,4,1,2,1,1
2023-11-05,2023-11-12,platinum3,4003,136,5,4,2,4,1,0
2023-11-05,2023-11-12,platinum3,4003,136,5,4,3,1,1,1
2023-11-05,2023-11-12,platinum3,4009,136,5,4,4,2,1,0
2023-11-05,2023-11-12,platinum3,4007,136,5,4,4,3,3,0
2023-11-05,2023-11-12,platinum3,4008,136,5,4,4,3,1,0
2023-11-05,2023-11-12,platinum3,4009,136,5,4,4,3,3,1
2023-11-05,2023-11-12,platinum3,4006,136,5,4,4,3,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,4,4,3,2,1
2023-11-05,2023-11-12,platinum3,4003,136,5,4,4,5,1,1
2023-11-05,2023-11-12,platinum3,4008,136,5,4,4,6,1,1
2023-11-05,2023-11-12,platinum3,4005,136,5,4,4,6,1,0
2023-11-05,2023-11-12,platinum3,4003,137,1,0,6,1,1,0
2023-11-05,2023-11-12,platinum3,4007,137,1,2,1,2,1,1
2023-11-05,2023-11-12,platinum3,4006,137,1,2,1,2,2,2
2023-11-05,2023-11-12,platinum3,4009,137,1,2,1,2,2,2
2023-11-05,2023-11-12,platinum3,4006,137,1,2,2,1,1,1
2023-11-05,2023-11-12,platinum3,4006,137,1,2,2,4,1,1
2023-11-05,2023-11-12,platinum3,4008,137,1,2,5,3,3,2
2023-11-05,2023-11-12,platinum3,4005,137,1,2,5,3,1,0
2023-11-05,2023-11-12,platinum3,4009,137,1,4,1,2,1,1
2023-11-05,2023-11-12,platinum3,4007,137,1,4,1,2,2,1
2023-11-05,2023-11-12,platinum3,4003,137,1,4,1,2,1,1
2023-11-05,2023-11-12,platinum3,4007,137,1,5,1,2,3,3
2023-11-05,2023-11-12,platinum3,4009,137,1,5,1,2,6,5
2023-11-05,2023-11-12,platinum3,4005,137,1,5,1,2,1,1
2023-11-05,2023-11-12,platinum3,4003,137,1,5,1,2,1,1
2023-11-05,2023-11-12,platinum3,4006,137,1,5,1,2,3,3
2023-11-05,2023-11-12,platinum3,4009,137,1,5,1,4,1,1
2023-11-05,2023-11-12,platinum3,4008,137,1,5,1,6,1,0
2023-11-05,2023-11-12,platinum3,4009,137,1,5,1,6,1,1
2023-11-05,2023-11-12,platinum3,4003,137,1,5,1,6,1,1
2023-11-05,2023-11-12,platinum3,4006,137,1,5,1,6,1,1
2023-11-05,2023-11-12,platinum3,4009,137,1,5,2,1,4,0
2023-11-05,2023-11-12,platinum3,4005,137,1,5,2,1,4,2
2023-11-05,2023-11-12,platinum3,4007,137,1,5,2,1,3,3
2023-11-05,2023-11-12,platinum3,4003,137,1,5,2,1,3,1
2023-11-05,2023-11-12,platinum3,4008,137,1,5,2,1,3,1
2023-11-05,2023-11-12,platinum3,4008,137,1,5,2,4,1,1
2023-11-05,2023-11-12,platinum3,4006,137,1,5,2,4,1,0
2023-11-05,2023-11-12,platinum3,4009,137,1,5,2,4,2,1
2023-11-05,2023-11-12,platinum3,4007,137,1,5,2,4,1,0
2023-11-05,2023-11-12,platinum3,4003,137,1,5,2,6,3,1
2023-11-05,2023-11-12,platinum3,4006,137,1,5,2,6,5,2
2023-11-05,2023-11-12,platinum3,4007,137,1,5,2,6,4,2
2023-11-05,2023-11-12,platinum3,4009,137,1,5,2,6,3,2
2023-11-05,2023-11-12,platinum3,4008,137,1,5,2,6,3,1
2023-11-05,2023-11-12,platinum3,4005,137,1,5,2,6,5,4
2023-11-05,2023-11-12,platinum3,4005,137,1,5,3,1,1,0
2023-11-05,2023-11-12,platinum3,4003,137,1,5,4,3,1,0
2023-11-05,2023-11-12,platinum3,4007,137,1,5,4,3,1,1
2023-11-05,2023-11-12,platinum3,4005,137,1,5,4,3,1,1
2023-11-05,2023-11-12,platinum3,4006,137,1,5,5,4,1,1
2023-11-05,2023-11-12,platinum3,4009,137,1,5,5,4,1,0
2023-11-05,2023-11-12,platinum3,4003,137,1,5,5,4,3,2
2023-11-05,2023-11-12,platinum3,4008,137,1,5,5,4,1,0
